order_id,customer_name,region,city,product_category,sales_amount,profit,discount_percent,quantity,payment_method,order_date,customer_rating,year
ORD12411,Dr. Kevin Wong,East,Kochi,Home,88448.3,24735.95,0.0,8,Card,2023-10-16,1.0,2023
ORD12412,Nicholas Jackson,North ,Kochi,Electronics,2193.64,129.76,5.0,4,Upi,2023-03-19,3.0,2023
ORD12413,Richard Hernandez,South,Bangalore,Unknown,2706.24,67.58,15.0,6,Card,2025-01-26,5.0,2025
ORD12414,Devon Hodges,South,Bangalore,Unknown,7544.15,1218.18,10.0,4,Net Banking,2025-03-30,1.0,2025
ORD12415,Christopher Neal,North,Delhi,Unknown,5678.74,1723.49,0.0,1,Upi,2024-10-08,3.0,2024
ORD12416,Caitlin Eaton,South,Delhi,Sports,6378.69,1059.64,15.0,2,Upi,2024-08-21,3.0,2024
ORD12417,Anthony Johnson,West,Chennai,Beauty,5851.47,-842.66,10.0,9,Card,2023-03-24,4.0,2023
ORD12418,Jon Jensen,South,Kochi,Home,5976.74,-889.61,10.0,7,Upi,2024-04-04,4.0,2024
ORD12419,Jessica Gordon,South,Delhi,Electronics,1683.82,387.42,15.0,9,Upi,2024-11-18,4.0,2024
ORD12420,Jonathan Diaz,North,Chennai,Unknown,7618.29,932.42,0.0,9,Cash,2023-12-18,1.0,2023
ORD12421,Charles Rodriguez,North,Chennai,Home,7923.97,1484.99,15.0,7,Upi,2025-01-17,5.0,2025
ORD12422,Deborah Fry,South,Kochi,Sports,4426.52,-506.57,10.0,1,Upi,2024-03-08,3.0,2024
ORD12423,Jacob Webb,South,Hyderabad,Sports,4891.31,-404.67,20.0,2,Card,2024-04-06,3.0,2024
ORD12424,Brian Hayes,North,Hyderabad,Unknown,1172.23,-113.25,20.0,5,Upi,2025-04-27,5.0,2025
ORD12425,Virginia Delgado,South,Hyderabad,Beauty,6285.64,1640.97,0.0,9,Net Banking,2024-05-07,1.0,2024
ORD12426,Cynthia Macdonald,South,Kochi,Fashion,6430.14,-566.14,10.0,2,Card,2023-07-28,4.0,2023
ORD12427,Norma Lopez,North ,Delhi,Unknown,4844.52,1201.89,10.0,4,Upi,2025-03-01,5.0,2025
ORD12428,Jack Steele,North ,Chennai,Unknown,7810.88,2204.65,20.0,1,Upi,2024-09-08,5.0,2024
ORD12429,Kim Garcia,North ,Bangalore,Fashion,4164.81,1017.08,0.0,7,Upi,2024-01-20,3.0,2024
ORD12430,Allison Mendez,South,Delhi,Electronics,6411.51,734.55,20.0,1,Net Banking,2024-06-29,2.0,2024
ORD12431,Madison Lucas,North ,Chennai,Sports,2450.84,610.35,10.0,3,Cash,2024-12-21,1.0,2024
ORD12432,Andrea Reese,South,Mumbai,Fashion,4941.12,1522.15,5.0,2,Upi,2025-05-10,4.0,2025
ORD12433,Joseph Mclean,North,Kochi,Home,4564.11,-702.34,10.0,6,Cash,2023-04-01,3.0,2023
ORD12434,Jessica Spence,North ,Hyderabad,Beauty,55632.7,2365.67,0.0,2,Cod,2023-10-31,3.0,2023
ORD12435,Daisy Roy,East,Chennai,Home,4076.18,846.96,10.0,7,Cod,2023-11-24,2.0,2023
ORD12436,Jaime Smith,South,Kochi,Beauty,4671.32,-571.08,20.0,10,Upi,2024-09-03,3.0,2024
ORD12437,Johnny Thomas,West,Hyderabad,Sports,7065.12,216.5,0.0,7,Cash ,2025-04-02,3.0,2025
ORD12438,Jeffrey French,South,Kochi,Beauty,3908.09,-497.0,10.0,5,Net Banking,2025-01-14,2.0,2025
ORD12439,Kevin Parks,West,Bangalore,Unknown,983.56,145.62,15.0,6,Cod,2023-06-05,4.0,2023
ORD12440,Louis Garcia,South,Kochi,Unknown,6434.746725025747,-876.9,10.0,8,Card,2023-05-30,2.0,2023
ORD12441,Sue Mays,South,Delhi,Unknown,8453.64,1254.05,10.0,6,Upi,2024-11-08,2.0,2024
ORD12442,James Schultz,North ,Mumbai,Unknown,1769.34,274.18,15.0,5,Cash,2023-02-01,1.0,2023
ORD12443,Alexander Sullivan,North,Chennai,Unknown,6724.27,-1018.02,10.0,3,Upi,2023-02-01,2.0,2023
ORD12444,Rachel Hernandez,North,Bangalore,Fashion,3742.56,73.69,15.0,1,Net Banking,2024-10-08,3.0,2024
ORD12445,Ruben Bryant,North,Hyderabad,Unknown,6434.746725025747,1839.31,15.0,10,Upi,2024-05-03,3.0,2024
ORD12446,Christopher Torres,North,Mumbai,Home,5735.56,227.18,10.0,5,Card,2024-08-21,2.0,2024
ORD12447,David Barnes,West,Chennai,Beauty,4413.98,311.96,20.0,9,Cod,2023-08-14,2.0,2023
ORD12448,David Ramirez DDS,South,Delhi,Electronics,3040.59,493.95,0.0,7,Upi,2023-03-17,2.0,2023
ORD12449,Jillian Brown,West,Kochi,Sports,3273.65,1005.53,15.0,10,Cash,2024-07-23,2.0,2024
ORD12450,Lori Rodriguez,East,Hyderabad,Fashion,2709.52,532.6,10.0,9,Upi,2023-12-04,3.0,2023
ORD12451,Kyle Lara,South,Kochi,Home,2920.44,626.19,10.0,8,Net Banking,2023-03-17,2.0,2023
ORD12452,Dr. Jesus Green,South,Kochi,Sports,4832.05,-719.32,10.0,7,Cash,2024-08-25,3.0,2024
ORD12453,Jordan West,West,Hyderabad,Sports,3210.6,784.37,10.0,9,Net Banking,2024-02-08,3.0,2024
ORD12454,Anita Boone,South,Delhi,Unknown,6705.13,-790.62,5.0,6,Cash,2024-01-25,2.0,2024
ORD12455,Amber West,South,Chennai,Fashion,8718.12,-1735.9,0.0,9,Cod,2025-01-04,4.0,2025
ORD12456,Lisa Garcia,South,Mumbai,Sports,6434.746725025747,620.62,15.0,8,Net Banking,2024-07-02,5.0,2024
ORD12457,Timothy Hudson,North ,Mumbai,Home,5598.51,-292.02,10.0,10,Cash,2023-08-13,2.0,2023
ORD12458,Amy Anderson,South,Delhi,Unknown,6249.21,-141.81,10.0,6,Card,2023-03-25,4.0,2023
ORD12459,Tyler Herman,West,Hyderabad,Fashion,6180.01,1095.14,10.0,5,Card,2023-10-11,3.0,2023
ORD12460,Andrea Valdez,South,Chennai,Sports,5189.89,723.49,15.0,7,Card,2024-10-29,3.0,2024
ORD12461,Edward Odom,North ,Delhi,Beauty,6856.71,-199.71,0.0,10,Upi,2024-10-29,1.0,2024
ORD12462,Shelby Sullivan,North,Mumbai,Fashion,6205.62,-43.26,20.0,3,Upi,2024-08-02,3.0,2024
ORD12463,James Hardin DDS,North ,Chennai,Sports,1905.84,288.96,5.0,5,Cash,2024-08-12,3.0,2024
ORD12464,Tammy Pena,North ,Chennai,Beauty,7172.89,70.75,20.0,1,Upi,2024-09-06,3.0,2024
ORD12465,Michael Wilson,East,Delhi,Electronics,7218.23,-1310.31,0.0,4,Card,2025-06-14,4.0,2025
ORD12466,Gregory Davis,South,Mumbai,Electronics,3091.78,732.78,20.0,7,Card,2025-02-04,4.0,2025
ORD12467,Andrew Sanchez,West,Mumbai,Home,5094.84,622.46,15.0,1,Net Banking,2023-01-17,2.0,2023
ORD12468,Lisa Trujillo MD,South,Chennai,Sports,6708.32,979.55,10.0,4,Upi,2024-05-22,2.0,2024
ORD12469,Amanda Landry,South,Bangalore,Sports,4476.72,1521.22,15.0,8,Upi,2024-12-28,1.0,2024
ORD12470,Christie Medina,North,Hyderabad,Beauty,7682.45,-26.28,10.0,4,Card,2025-06-19,1.0,2025
ORD12471,Joshua Fry,West,Hyderabad,Sports,10909.68,318.91,5.0,10,Upi,2023-06-12,4.0,2023
ORD12472,Melanie Schmidt,North ,Hyderabad,Sports,3035.03,782.15,15.0,6,Cod,2024-07-28,4.0,2024
ORD12473,Christopher Farley,East,Delhi,Fashion,1547.39,-251.16,20.0,5,Upi,2024-05-09,3.0,2024
ORD12474,Brittany Nichols,South,Chennai,Unknown,5759.55,495.36,10.0,4,Card,2024-09-26,4.0,2024
ORD12475,Unknown,East,Chennai,Unknown,6803.91,-166.14,0.0,8,Upi,2023-12-25,2.0,2023
ORD12476,Joel Reed,West,Kochi,Home,4422.83,-342.94,15.0,9,Cod,2024-10-15,2.0,2024
ORD12477,Lauren Robinson,South,Bangalore,Home,86331.5,10380.88,20.0,1,Card,2025-01-13,5.0,2025
ORD12478,Jamie Edwards,East,Hyderabad,Home,1653.49,573.36,10.0,1,Cash,2024-04-19,5.0,2024
ORD12479,Vanessa Dawson,West,Bangalore,Fashion,6732.3,-1080.76,10.0,5,Card,2023-09-27,5.0,2023
ORD12480,Craig Campbell,South,Hyderabad,Beauty,3485.35,-497.97,10.0,5,Net Banking,2023-12-11,3.0,2023
ORD12481,Kelly Pierce,South,Delhi,Home,9298.44,1308.9,10.0,3,Card,2024-01-19,3.0,2024
ORD12482,Suzanne Schultz,East,Mumbai,Home,9981.29,3317.6,10.0,8,Upi,2025-02-06,4.0,2025
ORD12483,Nicholas Evans,North,Bangalore,Beauty,3083.36,906.07,20.0,5,Cash,2023-02-15,3.0,2023
ORD12484,Unknown,North,Chennai,Beauty,3626.11,-123.02,0.0,5,Net Banking,2025-03-16,1.0,2025
ORD12485,Rachel Gaines,South,Bangalore,Home,7148.97,507.47,20.0,8,Card,2023-09-18,5.0,2023
ORD12486,Suzanne Walker,East,Hyderabad,Beauty,6434.746725025747,342.78,5.0,8,Net Banking,2023-09-18,5.0,2023
ORD12487,Jill Phillips,North,Hyderabad,Electronics,4886.47,-925.44,15.0,6,Net Banking,2025-04-24,4.0,2025
ORD12488,Kellie Sutton,West,Hyderabad,Sports,5063.47,786.93,20.0,1,Cod,2024-04-16,3.0,2024
ORD12489,William Price,South,Hyderabad,Sports,200.82,37.55,0.0,6,Cod,2023-04-11,4.0,2023
ORD12490,Martha Jenkins,East,Hyderabad,Home,4965.41,1733.02,15.0,8,Cod,2024-11-24,4.0,2024
ORD12491,Jon Larsen,North,Bangalore,Fashion,3275.68,-415.81,20.0,4,Upi,2023-03-01,5.0,2023
ORD12492,Cynthia Fletcher,East,Bangalore,Beauty,3767.19,-360.68,20.0,8,Cod,2023-01-08,4.0,2023
ORD12493,Jamie Williams,North,Hyderabad,Home,8609.08,-656.37,15.0,10,Upi,2025-05-21,3.0,2025
ORD12494,Martha Whitehead,South,Mumbai,Home,1858.73,562.81,10.0,4,Cash,2023-01-12,1.0,2023
ORD12495,Andrew Richardson,South,Mumbai,Sports,7033.01,1880.56,5.0,7,Upi,2024-06-09,1.0,2024
ORD12496,Becky Cox,North ,Kochi,Electronics,4302.59,1184.03,20.0,7,Upi,2023-05-25,2.0,2023
ORD12497,Elizabeth Chavez,North,Mumbai,Electronics,4300.6,-681.4,10.0,3,Cod,2025-03-26,3.0,2025
ORD12498,Gregory Williams,West,Chennai,Unknown,6975.93,2358.89,10.0,10,Upi,2024-07-13,4.0,2024
ORD12499,Mark Pierce,North,Kochi,Sports,5850.13,-588.08,10.0,6,Upi,2024-01-17,3.0,2024
ORD12500,Anna Hansen,North,Hyderabad,Home,6426.53,65.07,15.0,4,Cash,2023-12-17,3.0,2023
ORD12501,Robert Harrington,South,Mumbai,Sports,7420.46,1332.04,5.0,8,Upi,2024-10-20,3.0,2024
ORD12502,Jason Smith,North,Chennai,Unknown,4171.73,-650.17,15.0,3,Cash,2025-06-01,3.0,2025
ORD12503,Charles Green,West,Kochi,Fashion,6434.746725025747,-481.52,15.0,3,Net Banking,2023-03-03,4.0,2023
ORD12504,Unknown,West,Hyderabad,Unknown,2287.12,150.03,10.0,10,Upi,2023-10-26,2.0,2023
ORD12505,Unknown,West,Hyderabad,Beauty,2936.47,-354.11,20.0,6,Upi,2025-03-05,2.0,2025
ORD12506,Jennifer Duran,West,Delhi,Electronics,12372.74,-2190.12,20.0,9,Upi,2023-04-07,5.0,2023
ORD12507,Lauren Pierce,East,Hyderabad,Home,8111.7,2330.71,10.0,3,Card,2023-08-16,4.0,2023
ORD12508,John Baxter,South,Bangalore,Sports,1622.31,222.39,15.0,1,Net Banking,2023-11-02,3.0,2023
ORD12509,Charles Adams,South,Chennai,Fashion,1693.86,-307.85,20.0,8,Upi,2025-03-26,3.0,2025
ORD12510,Mary Alexander,East,Delhi,Sports,6204.67,-1059.79,20.0,2,Net Banking,2024-09-02,2.0,2024
ORD12511,Jonathan Martinez,East,Bangalore,Electronics,6368.16,2069.44,15.0,5,Upi,2024-08-16,3.0,2024
ORD12512,Logan Estrada,South,Bangalore,Electronics,6372.21,-79.59,5.0,7,Upi,2023-05-22,1.0,2023
ORD12513,Unknown,North ,Bangalore,Fashion,4362.61,220.41,10.0,9,Card,2024-07-17,5.0,2024
ORD12514,Unknown,East,Mumbai,Fashion,4686.36,821.72,20.0,2,Card,2025-04-27,4.0,2025
ORD12515,Kiara Lam DVM,South,Chennai,Electronics,6434.746725025747,-351.82,20.0,4,Cash,2023-11-15,3.0,2023
ORD12516,David Sutton,North,Delhi,Home,5214.73,1151.6,5.0,9,Upi,2023-02-18,4.0,2023
ORD12517,Melissa Jacobs,West,Mumbai,Electronics,-548.25,-171.3,10.0,10,Upi,2023-02-18,1.0,2023
ORD12518,Sara Herrera,South,Chennai,Unknown,4425.5,214.84,0.0,10,Card,2023-12-20,4.0,2023
ORD12519,Joseph Mitchell,South,Bangalore,Beauty,2871.48,-208.12,10.0,9,Card,2023-09-17,5.0,2023
ORD12520,Deborah Soto,North,Mumbai,Home,5438.03,119.86,15.0,7,Card,2024-04-09,3.0,2024
ORD12521,Robert Mcclure,South,Bangalore,Electronics,12463.15,1531.94,10.0,8,Net Banking,2025-05-13,1.0,2025
ORD12522,Morgan Gonzalez,West,Chennai,Home,5918.7,-323.7,15.0,8,Upi,2023-08-22,3.0,2023
ORD12523,Robert Fernandez,South,Kochi,Sports,4216.18,517.14,10.0,8,Card,2024-06-30,3.0,2024
ORD12524,Amanda Weber,North ,Chennai,Sports,7304.5,482.15,15.0,10,Card,2025-05-15,4.0,2025
ORD12525,Robert Campbell,East,Mumbai,Home,6206.72,-874.36,15.0,10,Upi,2025-05-01,3.0,2025
ORD12526,Stephanie Moore,South,Delhi,Fashion,6050.24,670.98,15.0,3,Card,2024-04-17,3.0,2024
ORD12527,William Rangel,South,Mumbai,Sports,6517.13,775.43,20.0,9,Upi,2023-01-26,4.0,2023
ORD12528,Brendan Long,North ,Bangalore,Beauty,10141.36,2037.43,5.0,7,Net Banking,2023-01-26,4.0,2023
ORD12529,Unknown,South,Bangalore,Sports,2172.78,90.1,10.0,8,Net Banking,2024-03-27,2.0,2024
ORD12530,Krista Turner,North,Kochi,Beauty,6184.08,-611.88,10.0,8,Card,2024-05-23,5.0,2024
ORD12531,Eric Collins,South,Bangalore,Home,2684.05,-260.12,0.0,7,Cash,2024-09-03,2.0,2024
ORD12532,Brittany Hamilton,West,Kochi,Beauty,6388.78,-519.91,20.0,4,Upi,2023-02-23,4.0,2023
ORD12533,Traci Jordan,East,Hyderabad,Fashion,2703.28,-156.18,5.0,1,Net Banking,2024-08-02,4.0,2024
ORD12534,Terry Odonnell,South,Mumbai,Unknown,3956.58,511.71,0.0,3,Upi,2023-11-27,3.0,2023
ORD12535,Alexis Armstrong,East,Bangalore,Electronics,4262.28,1088.65,10.0,5,Cod,2023-09-17,5.0,2023
ORD12536,Breanna Hall,North ,Kochi,Home,74395.4,-8057.38,10.0,5,Net Banking,2025-03-13,3.0,2025
ORD12537,Briana Huang,West,Delhi,Sports,7296.14,1753.94,15.0,9,Net Banking,2023-05-16,1.0,2023
ORD12538,David Yates,South,Kochi,Beauty,6434.746725025747,-139.96,20.0,3,Upi,2024-11-26,3.0,2024
ORD12539,Angela Hill,South,Bangalore,Sports,5137.34,1697.64,5.0,10,Cod,2023-11-30,4.0,2023
ORD12540,David Jones,South,Chennai,Sports,3226.05,276.37,5.0,2,Net Banking,2023-06-13,1.0,2023
ORD12541,Kathleen Santana,North,Bangalore,Fashion,1853.74,217.98,10.0,5,Cod,2024-04-30,1.0,2024
ORD12542,Julie Mcdonald,West,Chennai,Home,44574.6,-967.28,10.0,1,Cash,2024-04-27,2.0,2024
ORD12543,Justin Bridges,West,Chennai,Home,4228.79,790.02,0.0,2,Card,2024-11-28,3.0,2024
ORD12544,Erin Williams,East,Mumbai,Beauty,11066.79,-1376.5,10.0,2,Net Banking,2024-06-26,3.0,2024
ORD12545,Cathy Johnson,East,Bangalore,Electronics,6082.4,-27.18,15.0,10,Upi,2023-01-19,4.0,2023
ORD12546,Jessica Daniels,South,Bangalore,Electronics,1555.96,-18.81,10.0,9,Card,2024-07-01,4.0,2024
ORD12547,Corey Gonzalez,South,Kochi,Beauty,3588.06,641.68,5.0,7,Upi,2023-05-26,3.0,2023
ORD12548,Stephanie Molina,East,Hyderabad,Unknown,7553.46,-872.87,5.0,7,Cod,2024-04-01,5.0,2024
ORD12549,Brian Perry,West,Delhi,Beauty,10221.11,-1506.49,0.0,2,Upi,2024-10-11,3.0,2024
ORD12550,Barbara Burnett,South,Chennai,Fashion,1035.04,-180.7,20.0,3,Upi,2023-03-17,5.0,2023
ORD12551,Sarah Oconnell,North ,Chennai,Sports,300.19,77.22,20.0,4,Upi,2024-04-05,3.0,2024
ORD12552,Anthony Allen,North ,Hyderabad,Beauty,9677.41,2378.75,0.0,7,Cod,2024-01-16,1.0,2024
ORD12553,Tiffany Carroll MD,North,Chennai,Fashion,5974.04,1533.95,15.0,5,Net Banking,2025-03-17,5.0,2025
ORD12554,Sara Mendez,North ,Bangalore,Unknown,2829.27,-363.12,20.0,2,Card,2024-02-26,4.0,2024
ORD12555,Walter Brown,West,Mumbai,Fashion,6336.57,1380.41,10.0,7,Card,2025-01-15,3.0,2025
ORD12556,Lori Harvey,North ,Mumbai,Fashion,-1589.37,-454.3,10.0,10,Net Banking,2023-11-10,1.0,2023
ORD12557,Megan Singleton,South,Hyderabad,Electronics,5008.44,1071.69,10.0,4,Cod,2023-12-12,1.0,2023
ORD12558,Thomas Hodge,South,Chennai,Beauty,5819.55,-299.03,20.0,1,Net Banking,2025-02-20,3.0,2025
ORD12559,Stacey Lewis,South,Chennai,Beauty,7310.68,820.21,0.0,10,Net Banking,2023-02-01,2.0,2023
ORD12560,Jamie Hale,East,Delhi,Fashion,2465.26,563.47,10.0,3,Cash,2024-02-20,5.0,2024
ORD12561,Christopher Mayo,South,Kochi,Electronics,5214.22,1138.06,10.0,5,Cash,2023-08-25,1.0,2023
ORD12562,Amanda Johnson,North,Chennai,Beauty,2686.44,142.55,5.0,7,Card,2024-12-28,1.0,2024
ORD12563,Lori Mendoza,South,Bangalore,Home,56384.6,-9237.13,10.0,3,Upi,2025-06-18,3.0,2025
ORD12564,Ernest Cameron,South,Mumbai,Unknown,2761.63,265.91,5.0,6,Net Banking,2023-06-17,1.0,2023
ORD12565,Jessica Woods,South,Hyderabad,Home,3979.75,506.7,5.0,3,Cash,2023-12-28,1.0,2023
ORD12566,Amanda Brown,South,Hyderabad,Electronics,2510.46,-304.3,20.0,1,Net Banking,2023-02-13,3.0,2023
ORD12567,Aaron Nicholson,South,Chennai,Home,6627.84,320.69,15.0,4,Upi,2023-11-16,3.0,2023
ORD12568,Dr. Molly Roberts,South,Hyderabad,Unknown,7146.13,-938.16,20.0,8,Net Banking,2023-06-30,3.0,2023
ORD12569,Matthew Martin,South,Hyderabad,Sports,4413.45,1413.84,5.0,10,Upi,2025-04-10,2.0,2025
ORD12570,Kenneth Ward,West,Delhi,Unknown,5095.59,634.3,5.0,6,Net Banking,2025-01-27,5.0,2025
ORD12571,Donald Garrison,South,Hyderabad,Unknown,1378.52,-88.98,15.0,4,Cash,2023-04-11,4.0,2023
ORD12572,Michael Baker,North,Hyderabad,Sports,4250.81,-432.34,10.0,8,Cash,2023-11-14,4.0,2023
ORD12573,Julie Douglas,West,Kochi,Fashion,4874.49,-357.87,0.0,6,Cash,2023-06-11,1.0,2023
ORD12574,Sarah Mcdowell,West,Kochi,Sports,11551.98,12.71,10.0,6,Card,2024-05-14,3.0,2024
ORD12575,Heather Fisher,West,Chennai,Electronics,2220.08,-258.04,10.0,5,Cod,2023-02-23,3.0,2023
ORD12576,Nathan Smith,North ,Kochi,Sports,8660.44,-204.32,20.0,1,Cash,2025-05-26,3.0,2025
ORD12577,Nathan Castro,East,Delhi,Home,7492.15,-59.09,10.0,4,Upi,2023-12-20,4.0,2023
ORD12578,Kenneth Lee,North,Mumbai,Beauty,5701.59,418.88,10.0,6,Cash,2023-04-23,3.0,2023
ORD12579,Christine Mckenzie,West,Kochi,Unknown,9396.55,-444.3,5.0,1,Upi,2024-10-27,5.0,2024
ORD12580,Richard Jones,North,Kochi,Beauty,5930.26,1907.57,15.0,4,Upi,2024-11-03,3.0,2024
ORD12581,Johnny Delacruz,East,Hyderabad,Unknown,5972.9,799.85,10.0,7,Net Banking,2023-06-07,1.0,2023
ORD12582,Adam Rogers,North ,Kochi,Unknown,4867.2,-395.83,15.0,1,Upi,2023-11-10,1.0,2023
ORD12583,Valerie Bennett,North ,Bangalore,Beauty,8058.92,239.18,0.0,1,Cod,2023-10-19,1.0,2023
ORD12584,Keith Barron,South,Delhi,Sports,7741.17,-1385.32,15.0,2,Cod,2024-07-04,5.0,2024
ORD12585,Kimberly Burns,North,Kochi,Home,3435.81,309.54,10.0,6,Upi,2025-01-21,3.0,2025
ORD12586,Sue Weber,North ,Kochi,Electronics,1701.88,161.62,5.0,7,Cash,2024-02-14,2.0,2024
ORD12587,Jeffrey Richardson,East,Mumbai,Fashion,44925.5,6787.13,20.0,2,Net Banking,2025-04-23,4.0,2025
ORD12588,Dana Sanders,South,Kochi,Beauty,29999.0,2510.04,10.0,1,Cod,2023-10-17,5.0,2023
ORD12589,Margaret Peterson,East,Delhi,Sports,4841.19,20.21,10.0,5,Net Banking,2024-10-05,3.0,2024
ORD12590,Pamela Rivera,South,Mumbai,Beauty,8093.6,893.24,15.0,7,Cod,2024-02-01,4.0,2024
ORD12591,Kathleen Young,North ,Chennai,Beauty,3856.75,-125.82,15.0,1,Card,2023-04-14,1.0,2023
ORD12592,Helen Reilly,South,Kochi,Unknown,6434.746725025747,705.56,15.0,4,Card,2024-05-30,3.0,2024
ORD12593,Brittany Smith,West,Bangalore,Electronics,5145.06,1209.37,5.0,8,Upi,2024-03-14,3.0,2024
ORD12594,Jennifer White,East,Delhi,Beauty,7121.08,894.03,5.0,7,Upi,2024-07-24,2.0,2024
ORD12595,Jerry Cooper,North,Hyderabad,Electronics,-617.22,76.43,10.0,5,Card,2023-09-26,1.0,2023
ORD12596,Kelly Rivas MD,North ,Bangalore,Sports,3483.25,682.57,10.0,10,Net Banking,2024-06-03,2.0,2024
ORD12597,Dr. Lisa Montgomery,North,Bangalore,Home,5528.21,-694.85,15.0,2,Cash,2024-06-16,1.0,2024
ORD12598,Donna Meadows,East,Delhi,Fashion,80002.0,-12503.73,5.0,6,Net Banking,2023-01-29,3.0,2023
ORD12599,Denise King,East,Mumbai,Beauty,3770.24,1302.14,20.0,7,Cod,2023-10-12,2.0,2023
ORD12600,Diana Johnson,South,Mumbai,Home,308.62,41.08,15.0,3,Upi,2023-10-12,2.0,2023
ORD12601,Mrs. Holly Washington,South,Mumbai,Beauty,6549.28,-501.35,10.0,1,Upi,2023-09-13,1.0,2023
ORD12602,George Sanders,North ,Hyderabad,Fashion,3411.59,375.7,0.0,5,Cod,2024-11-06,1.0,2024
ORD12603,Daniel Clark,South,Bangalore,Sports,2025.83,43.35,0.0,9,Cod,2023-12-11,3.0,2023
ORD12604,Vickie Jones,West,Kochi,Home,3439.14,-624.19,20.0,7,Net Banking,2024-05-12,5.0,2024
ORD12605,Kaitlin Noble,South,Bangalore,Home,4538.69,1233.51,10.0,5,Cash,2025-04-09,5.0,2025
ORD12606,Matthew Reeves,North,Chennai,Home,3488.14,691.71,5.0,8,Upi,2025-05-06,1.0,2025
ORD12607,Sherry Rodriguez,North,Chennai,Electronics,-513.92,59.68,10.0,7,Cash,2024-06-29,4.0,2024
ORD12608,Wayne Willis,North ,Hyderabad,Electronics,7242.67,-1350.91,15.0,2,Cod,2023-01-07,5.0,2023
ORD12609,Sheila Grant,East,Hyderabad,Beauty,8187.19,2176.56,15.0,10,Cod,2023-05-09,2.0,2023
ORD12610,Amanda James,South,Kochi,Sports,6628.8,-1160.73,10.0,2,Cod,2023-10-24,3.0,2023
ORD12611,Karen Austin,South,Kochi,Beauty,2155.79,-25.88,0.0,4,Upi,2023-10-24,3.0,2023
ORD12612,Darren Mcdonald,North,Mumbai,Beauty,4496.27,-6.13,0.0,10,Upi,2024-04-06,4.0,2024
ORD12613,Leroy Glenn,East,Mumbai,Home,4983.7,-937.04,0.0,5,Cash,2024-06-23,2.0,2024
ORD12614,Destiny Mcneil,West,Hyderabad,Home,6434.746725025747,2190.75,20.0,5,Cash,2024-04-13,4.0,2024
ORD12615,Lisa Williams,North ,Bangalore,Fashion,6670.85,967.69,20.0,9,Upi,2023-09-29,3.0,2023
ORD12616,Ian Ruiz,North,Kochi,Beauty,6434.746725025747,-309.49,10.0,7,Cash ,2024-09-21,4.0,2024
ORD12617,Unknown,West,Mumbai,Fashion,5204.99,-853.87,10.0,9,Upi,2023-12-26,5.0,2023
ORD12618,Dr. Autumn Maldonado,South,Mumbai,Unknown,6143.2,-105.92,15.0,2,Card,2023-12-26,3.0,2023
ORD12619,Barbara Moody,North ,Mumbai,Unknown,8639.56,748.01,15.0,10,Cod,2024-03-27,5.0,2024
ORD12620,Kristi Cooper,North,Kochi,Electronics,6761.27,385.48,10.0,4,Net Banking,2023-09-16,1.0,2023
ORD12621,Dr. Daniel Cunningham,East,Delhi,Fashion,6972.64,470.36,5.0,8,Upi,2025-02-10,1.0,2025
ORD12622,Lauren Rodriguez,West,Kochi,Electronics,5209.57,-830.22,0.0,10,Upi,2023-04-24,1.0,2023
ORD12623,Janet Martin,West,Mumbai,Home,8526.15,-1301.33,10.0,6,Cash,2023-10-02,5.0,2023
ORD12624,Mackenzie Shepherd,South,Bangalore,Sports,6024.41,1215.28,10.0,6,Net Banking,2023-11-07,1.0,2023
ORD12625,Crystal Lee,North,Chennai,Sports,2847.28,-202.79,5.0,1,Cod,2025-04-18,4.0,2025
ORD12626,Kathleen Jones,South,Delhi,Beauty,8508.42,-73.25,10.0,7,Net Banking,2024-10-03,4.0,2024
ORD12627,Ian Bruce,West,Hyderabad,Unknown,6744.76,1874.9,15.0,3,Cash,2023-08-10,5.0,2023
ORD12628,Jaclyn Evans,South,Mumbai,Unknown,3892.39,347.7,10.0,4,Cod,2025-04-22,1.0,2025
ORD12629,Timothy Hill,North,Mumbai,Sports,3801.27,1311.7,5.0,5,Upi,2023-09-25,3.0,2023
ORD12630,Brandi Lucas,South,Kochi,Unknown,5741.44,-828.5,5.0,6,Cash,2024-01-08,4.0,2024
ORD12631,Daniel Williams,West,Chennai,Beauty,6157.96,655.89,5.0,6,Cod,2024-12-15,5.0,2024
ORD12632,Jennifer Hernandez,North,Bangalore,Sports,54932.3,17373.4,10.0,6,Card,2024-04-03,4.0,2024
ORD12633,Jonathon Zhang,South,Delhi,Fashion,5778.27,-840.85,20.0,7,Cash,2024-12-13,3.0,2024
ORD12634,Cassandra Hall,North,Kochi,Unknown,9249.89,1310.02,5.0,7,Upi,2023-02-26,3.0,2023
ORD12635,Roger Harris,North ,Mumbai,Fashion,7678.86,-155.98,0.0,7,Card,2023-02-26,3.0,2023
ORD12636,Unknown,South,Hyderabad,Sports,5476.59,-848.62,0.0,4,Upi,2024-09-30,5.0,2024
ORD12637,Jeremy Miller,South,Hyderabad,Unknown,7353.28,2458.44,20.0,10,Net Banking,2025-05-24,2.0,2025
ORD12638,Evelyn Moore,West,Hyderabad,Beauty,2418.69,-385.86,10.0,5,Cash,2024-11-21,4.0,2024
ORD12639,Leslie Frost,South,Bangalore,Electronics,5994.82,-2.76,10.0,7,Cod,2025-05-26,2.0,2025
